datetime,par,par_wm2,rh,ws1_met_fixed,ws1_for_fixed,tair1_for_fixed,canT_fixed,Sin,canLin,prec,swe,st5cm
2009-10-03 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.16,5.08,3.0
2009-10-03 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.16,5.08,2.95
2009-10-04 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.16,5.08,2.9
2009-10-04 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.16,5.08,2.8499999999999996
2009-10-04 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,5.08,2.75
2009-10-04 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,5.08,2.7
2009-10-04 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,5.08,2.7
2009-10-04 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,5.08,2.6500000000000004
2009-10-04 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,5.08,2.6
2009-10-04 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.7,5.08,2.6
2009-10-04 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.239999999999998,7.619999999999999,2.55
2009-10-04 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.779999999999998,10.16,2.55
2009-10-04 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.32,12.7,2.55
2009-10-04 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.32,12.7,2.5
2009-10-04 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.32,15.239999999999998,2.5
2009-10-04 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.32,15.239999999999998,2.5
2009-10-04 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,15.239999999999998,2.5
2009-10-04 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,15.239999999999998,2.5
2009-10-04 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,17.779999999999998,2.45
2009-10-04 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,17.779999999999998,2.45
2009-10-04 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,17.779999999999998,2.45
2009-10-04 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,17.779999999999998,2.45
2009-10-04 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.86,17.779999999999998,2.45
2009-10-04 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.45
2009-10-04 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.4000000000000004
2009-10-04 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.35
2009-10-05 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.35
2009-10-05 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.35
2009-10-05 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.35
2009-10-05 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,20.32,2.3
2009-10-05 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,20.32,2.3
2009-10-05 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,20.32,2.3
2009-10-05 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,20.32,2.25
2009-10-05 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,20.32,2.25
2009-10-05 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,20.32,2.15
2009-10-05 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.4,17.779999999999998,2.15
2009-10-05 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.94,17.779999999999998,2.1
2009-10-05 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,2.1
2009-10-05 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,2.1
2009-10-05 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,2.1
2009-10-05 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,2.05
2009-10-05 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,2.0
2009-10-05 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,2.0
2009-10-06 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.95
2009-10-06 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.95
2009-10-06 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.9
2009-10-06 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.9
2009-10-06 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.85
2009-10-06 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.85
2009-10-06 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,17.779999999999998,1.85
2009-10-06 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7999999999999998
2009-10-06 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7999999999999998
2009-10-06 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.75
2009-10-06 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7000000000000002
2009-10-06 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7000000000000002
2009-10-06 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7000000000000002
2009-10-06 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7000000000000002
2009-10-06 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7000000000000002
2009-10-06 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.7000000000000002
2009-10-06 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.65
2009-10-06 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.65
2009-10-06 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,15.239999999999998,1.65
2009-10-06 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,12.7,1.65
2009-10-06 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,12.7,1.65
2009-10-06 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,12.7,1.65
2009-10-06 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,12.7,1.65
2009-10-06 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,12.7,1.65
2009-10-07 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,12.7,1.6
2009-10-07 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.6
2009-10-07 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.6
2009-10-07 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.6
2009-10-07 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.5
2009-10-07 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.5
2009-10-07 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.45
2009-10-07 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.4
2009-10-07 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.4
2009-10-07 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.35
2009-10-07 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.35
2009-10-07 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,10.16,1.3
2009-10-07 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,1.3
2009-10-07 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,1.3
2009-10-07 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,1.35
2009-10-07 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,1.6
2009-10-07 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,1.85
2009-10-07 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,2.0
2009-10-07 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,7.619999999999999,2.05
2009-10-07 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.0
2009-10-07 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.95
2009-10-07 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.8499999999999999
2009-10-07 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.8
2009-10-07 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.75
2009-10-08 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.7
2009-10-08 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.65
2009-10-08 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.6
2009-10-08 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.5499999999999998
2009-10-08 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.5
2009-10-08 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.4
2009-10-08 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.4
2009-10-08 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.35
2009-10-08 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.35
2009-10-08 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.2999999999999998
2009-10-08 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.2999999999999998
2009-10-08 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.35
2009-10-08 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.5
2009-10-08 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.6
2009-10-08 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.65
2009-10-08 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.75
2009-10-08 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.7999999999999998
2009-10-08 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.7999999999999998
2009-10-08 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.75
2009-10-08 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.7000000000000002
2009-10-08 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.65
2009-10-08 21:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.5
2009-10-08 22:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.45
2009-10-08 23:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.4
2009-10-09 00:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.3
2009-10-09 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.25
2009-10-09 02:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.2000000000000002
2009-10-09 03:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.15
2009-10-09 04:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.1
2009-10-09 05:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.1
2009-10-09 06:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,2.54,1.05
2009-10-09 07:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.0
2009-10-09 08:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.0
2009-10-09 09:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.0
2009-10-09 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,0.9500000000000001
2009-10-09 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,0.9500000000000001
2009-10-09 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.1
2009-10-09 13:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.4
2009-10-09 14:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,1.9
2009-10-09 15:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.4
2009-10-09 16:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.7
2009-10-09 17:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.75
2009-10-09 18:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.6500000000000004
2009-10-09 19:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.5
2009-10-09 20:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.479999999999997,5.08,2.35
