datetime,par,par_wm2,rh,ws1_met_fixed,ws1_for_fixed,tair1_for_fixed,canT_fixed,Sin,canLin,prec,swe,st5cm
2011-12-26 07:00:00,0.0135,0.002940483354545454,38.165,0.821,0.485,-5.728,-5.5895,0.006151638817040698,290.6026855262175,198.11999999999998,101.6,0.07333333333333295
2011-12-26 08:00:00,21.0455,4.583995736154544,37.045,0.754,0.483,-5.579000000000001,-5.4705,9.589949238817038,291.1200234326287,198.11999999999998,101.6,0.07333333333333295
2011-12-26 09:00:00,133.45,29.067222493636354,33.435,0.9299999999999999,0.4375,-4.6434999999999995,-4.764,60.81008889882082,294.2056838288176,198.11999999999998,101.6,0.061666666666666474
2011-12-26 10:00:00,295.6,64.38569478545453,29.525,0.74,0.47550000000000003,-2.8120000000000003,-3.5205,134.69810624572077,299.6962117564895,198.11999999999998,101.6,0.03500000000000037
2011-12-26 11:00:00,623.2,135.74142418909088,23.89,1.275,0.8805000000000001,-0.20350000000000001,-2.1185,283.97787487257506,305.97835299531187,198.11999999999998,101.6,0.05666666666666628
2011-12-26 12:00:00,813.0,177.08244201818178,21.86,1.8744999999999998,1.286,1.4775,-1.1335,370.4653598706732,310.4506840861853,198.11999999999998,101.6,0.06500000000000057
2011-12-26 13:00:00,808.5,176.10228089999995,22.79,2.1825,1.4715,1.097,-0.872,368.41481359832625,311.64619972979494,198.11999999999998,101.6,0.0699999999999998
2011-12-26 14:00:00,702.7,153.05760394363634,22.59,1.9605000000000001,1.3515,1.0215,-1.0819999999999999,320.20419235070364,310.6858573392401,198.11999999999998,101.6,0.08000000000000018
2011-12-26 15:00:00,494.45000000000005,107.69792552999998,22.435000000000002,1.5675,1.029,0.9904999999999999,-1.2925,225.3094676359832,309.7254575492926,198.11999999999998,101.6,0.07166666666666685
2011-12-26 16:00:00,215.35000000000002,46.90615484454545,22.405,0.969,0.6395,0.5559999999999999,-2.1995,98.1300310555344,305.61274031425864,198.11999999999998,101.6,0.075
2011-12-26 17:00:00,16.4525,3.5835779548636357,29.15,0.449,0.4245,-3.423,-3.5455,7.49702501017497,299.5850760934177,198.11999999999998,101.6,0.06666666666666667
2011-12-26 18:00:00,0.0,0.0,27.65,0.6745,0.40449999999999997,-4.1255,-4.314500000000001,0.0,296.18161488766964,198.11999999999998,101.6,0.07333333333333295
2011-12-26 19:00:00,0.001,0.0002178135818181818,26.045,0.5665,0.402,-4.2695,-4.672499999999999,0.00045567694941042215,294.60709954699485,198.11999999999998,101.6,0.07833333333333314
2011-12-26 20:00:00,0.001,0.0002178135818181818,30.055,0.752,0.44999999999999996,-5.0565,-5.2219999999999995,0.00045567694941042215,292.20257369095054,198.11999999999998,101.6,0.09833333333333294
2011-12-26 21:00:00,0.0,0.0,27.5,0.7275,0.649,-4.8740000000000006,-5.2275,0.0,292.17858120535794,198.11999999999998,101.6,0.09666666666666686
2011-12-26 22:00:00,0.0,0.0,27.68,0.7155,0.54,-4.867,-5.252000000000001,0.0,292.0717235370414,198.11999999999998,101.6,0.06666666666666667
2011-12-26 23:00:00,0.0,0.0,27.325000000000003,0.7255,0.7095,-4.6265,-4.970000000000001,0.0,293.3034515391012,198.11999999999998,101.6,0.05833333333333333
2011-12-27 00:00:00,0.0,0.0,27.405,1.054,0.6845,-4.052,-4.332000000000001,0.0,296.10450197394243,198.11999999999998,101.6,0.06666666666666667
2011-12-27 01:00:00,0.0,0.0,25.66,1.2225,0.623,-3.6025,-4.3035,0.0,296.2300935704555,198.11999999999998,101.6,0.045000000000000755
2011-12-27 02:00:00,0.001,0.0002178135818181818,22.56,1.1709999999999998,0.525,-3.1710000000000003,-4.0275,0.00045567694941042215,297.44841695535763,198.11999999999998,101.6,0.029999999999999236
2011-12-27 03:00:00,0.0,0.0,21.07,1.0745,0.5435,-3.0665,-4.0065,0.0,297.54126906425023,198.11999999999998,101.6,0.033333333333333326
2011-12-27 04:00:00,0.0,0.0,23.87,0.8565,0.5675,-3.8325,-4.365,0.0,295.95913002112405,198.11999999999998,101.6,0.046666666666666856
2011-12-27 05:00:00,0.0,0.0,24.075,1.367,0.907,-3.3625,-4.0315,0.0,297.43073330360767,198.11999999999998,101.6,0.061666666666666474
2011-12-27 06:00:00,0.001,0.0002178135818181818,23.17,1.8125,1.1560000000000001,-3.0084999999999997,-3.456,0.00045567694941042215,299.983084565456,198.11999999999998,101.6,0.0699999999999998
2011-12-27 07:00:00,0.017,0.0037028308909090903,23.785,1.8915,1.1284999999999998,-3.0905,-3.5195,0.007746508139977176,299.7006578260633,198.11999999999998,101.6,0.07166666666666685
2011-12-27 08:00:00,20.990000000000002,4.571907082363635,24.855,1.204,0.5905,-3.239,-3.883,9.56465916812476,298.0877678171769,198.11999999999998,101.6,0.07666666666666704
2011-12-27 09:00:00,124.2,27.05244686181818,26.31,0.9355,0.641,-3.311,-3.729,56.59507711677443,298.77028610415294,198.11999999999998,99.05999999999999,0.06500000000000057
2011-12-27 10:00:00,276.54999999999995,60.23634605181815,27.98,1.8344999999999998,1.282,-2.5865,-2.9635,126.0174603594522,302.1803430634689,198.11999999999998,99.05999999999999,0.028333333333333138
2011-12-27 11:00:00,659.15,143.5718224554545,28.355,2.4210000000000003,1.6815,-1.7505,-2.9684999999999997,300.35946120387973,302.1579754059389,198.11999999999998,99.05999999999999,0.03499999999999942
2011-12-27 12:00:00,894.5,194.8342489363636,29.68,2.589,1.772,-1.2205,-2.637,407.60303124762254,303.64364140427324,198.11999999999998,99.05999999999999,0.026666666666667036
2011-12-27 13:00:00,763.5,166.3006697181818,34.665,2.576,1.7015,-2.252,-3.4690000000000003,347.9093508748573,299.9252486753279,198.11999999999998,99.05999999999999,0.05333333333333314
2011-12-27 14:00:00,774.0,168.5877123272727,43.775000000000006,2.6605,1.7975,-1.914,-3.063,352.69395884366673,301.73546014969014,198.11999999999998,99.05999999999999,0.05666666666666628
2011-12-27 15:00:00,541.5,117.94605455454543,40.895,2.4299999999999997,1.657,-1.6564999999999999,-3.3895,246.74906810574356,300.2790682313855,198.11999999999998,99.05999999999999,0.048333333333333894
2011-12-27 16:00:00,234.95,51.1753010481818,41.769999999999996,1.8135,1.1644999999999999,-2.6895,-4.3655,107.06129926397865,295.9569278275181,198.11999999999998,99.05999999999999,0.03499999999999943
2011-12-27 17:00:00,15.796999999999999,3.440801151981817,54.905,0.6515,0.219,-6.2620000000000005,-6.388,7.198328769836436,287.14911833409525,198.11999999999998,99.05999999999999,0.02000000000000075
2011-12-27 18:00:00,0.0,0.0,62.705,0.266,0.24,-7.54,-7.5600000000000005,0.0,282.1359992758106,198.11999999999998,101.6,0.023333333333332946
2011-12-27 19:00:00,0.0,0.0,69.755,0.6319999999999999,0.4665,-7.3045,-7.176,0.0,283.7712327383922,198.11999999999998,101.6,0.033333333333333326
2011-12-27 20:00:00,0.0005,0.0001089067909090909,72.35,0.6695,0.388,-6.5725,-6.715,0.00022783847470521108,285.7437419870648,198.11999999999998,101.6,0.04999999999999999
2011-12-27 21:00:00,0.0,0.0,76.6,0.603,0.375,-6.6705000000000005,-6.686999999999999,0.0,285.8638776462625,198.11999999999998,101.6,0.05666666666666628
2011-12-27 22:00:00,0.0,0.0,73.5,0.8135,0.526,-6.521,-6.763,0.0,285.53788324325654,198.11999999999998,101.6,0.036666666666666466
2011-12-27 23:00:00,0.0005,0.0001089067909090909,69.84,0.565,0.366,-6.4535,-6.79,0.00022783847470521108,285.4221365917496,198.11999999999998,101.6,0.01666666666666666
2011-12-28 00:00:00,0.002,0.0004356271636363636,68.945,0.8135,0.47550000000000003,-6.411,-6.724,0.0009113538988208443,285.7051349966074,198.11999999999998,101.6,0.028333333333334085
2011-12-28 01:00:00,0.0,0.0,62.555,0.8385,0.5725,-6.171,-6.3965,0.0,287.1125216546456,198.11999999999998,101.6,0.018333333333333705
2011-12-28 02:00:00,0.0,0.0,50.485,0.9099999999999999,0.5505,-4.9715,-5.5465,0.0,290.78954312519664,198.11999999999998,101.6,0.006666666666666279
2011-12-28 03:00:00,0.0005,0.0001089067909090909,38.165,0.917,0.6695,-4.1445,-4.439,0.00022783847470521108,295.6333390305984,198.11999999999998,101.6,0.006666666666666279
2011-12-28 04:00:00,0.0005,0.0001089067909090909,38.065,0.731,0.48750000000000004,-3.9805,-4.2225,0.00022783847470521108,296.5872562439063,198.11999999999998,101.6,0.023333333333333896
2011-12-28 05:00:00,0.0005,0.0001089067909090909,28.705,1.1915,0.8075,-3.0155000000000003,-3.4255,0.00022783847470521108,300.1188092947352,198.11999999999998,101.6,0.03166666666666628
2011-12-28 06:00:00,0.002,0.0004356271636363636,23.34,1.7875,1.134,-2.058,-2.4234999999999998,0.0009113538988208443,304.6033691086354,198.11999999999998,101.6,0.03500000000000037
2011-12-28 07:00:00,0.01,0.0021781358181818177,40.375,2.33,1.5590000000000002,-2.295,-2.3970000000000002,0.004556769494104221,304.72265073855914,200.66,101.6,0.03833333333333352
2011-12-28 08:00:00,23.8065,5.185379035554544,53.46,1.2315,0.7204999999999999,-2.415,-2.5069999999999997,10.848073296139214,304.22774844829877,200.66,101.6,0.03999999999999961
2011-12-28 09:00:00,96.5,21.019010645454543,52.155,0.417,0.30800000000000005,-2.0895,-2.292,43.97282561810574,305.1956205005872,200.66,101.6,0.036666666666666466
2011-12-28 10:00:00,302.5,65.88860849999999,50.93000000000001,1.2825,0.9710000000000001,-1.058,-1.4129999999999998,137.8422771966527,309.176683125504,200.66,104.13999999999999,0.023333333333332946
2011-12-28 11:00:00,281.1,61.2273978490909,67.88,1.3025,0.946,-0.972,-1.244,128.09079047926966,309.9465396238889,200.66,104.13999999999999,0.026666666666667036
2011-12-28 12:00:00,354.4,77.19313339636362,82.3,1.613,1.1284999999999998,-0.9155,-1.04,161.4919108710536,310.87774801212436,203.2,104.13999999999999,0.024999999999999994
2011-12-28 13:00:00,383.9,83.61863405999998,85.69999999999999,0.88,0.7695000000000001,-0.191,-0.726,174.93438087866105,312.3151771030631,203.2,104.13999999999999,0.06666666666666667
